user_id,post_id,utc_time,tags_count,likes_count,comments_count,text_length
1289746134,1136187727949184057_1289746134,2015-12-09T12:29:13,13,28,16,308
1289746134,1134999347743800751_1289746134,2015-12-07T21:08:07,25,43,3,460
1289746134,1134715817432300705_1289746134,2015-12-07T11:44:48,7,29,1,167
1289746134,1134441511838137521_1289746134,2015-12-07T02:39:48,8,22,12,176
1289746134,1133976823337696954_1289746134,2015-12-06T11:16:33,9,28,3,487
1289746134,1132048575255134077_1289746134,2015-12-03T19:25:28,6,24,7,212
1289746134,1130636124903030672_1289746134,2015-12-01T20:39:10,11,40,12,434
1289746134,1125345452109184388_1289746134,2015-11-24T13:27:33,3,29,12,379
1289746134,1120506356278869988_1289746134,2015-11-17T21:13:08,8,33,4,675
1289746134,1119401678837235601_1289746134,2015-11-16T08:38:20,1,25,5,226
1289746134,1110317807000730946_1289746134,2015-11-03T19:50:18,7,29,12,146
1289746134,1105966286612053560_1289746134,2015-10-28T19:44:37,17,28,1,440
1289746134,1069397220640537950_1289746134,2015-09-08T08:48:24,0,33,15,557
1289746134,1063923386533657917_1289746134,2015-08-31T19:32:52,11,36,38,269
1289746134,1060889558923721921_1289746134,2015-08-27T15:05:12,6,31,16,128
1289746134,1046370322406817400_1289746134,2015-08-07T14:18:04,6,37,7,697
1289746134,1034167517579426981_1289746134,2015-07-21T18:13:16,5,54,57,434
1289746134,1019030191329098888_1289746134,2015-06-30T20:58:06,4,52,8,382
1289746134,1015327597247184795_1289746134,2015-06-25T18:21:43,2,38,8,43
1289746134,1012400801312783796_1289746134,2015-06-21T17:26:41,6,36,9,357
1218429869,1134883408821623467_1218429869,2015-12-07T17:17:46,0,241,12,16
1218429869,1130509789911849430_1218429869,2015-12-01T16:28:10,0,192,7,680
1218429869,1126111257062807577_1218429869,2015-11-25T14:49:04,0,170,31,678
1218429869,1123204005536471674_1218429869,2015-11-21T14:32:53,0,202,6,816
1218429869,1121138736177617459_1218429869,2015-11-18T18:09:33,0,204,6,521
1218429869,1113142053917432121_1218429869,2015-11-07T17:21:35,0,209,11,28
1218429869,1102964813447568220_1218429869,2015-10-24T16:21:13,0,224,8,697
1218429869,1097878021551692737_1218429869,2015-10-17T15:54:40,0,225,8,292
1218429869,1087068712001608597_1218429869,2015-10-02T17:58:30,0,195,2,215
1218429869,1084142863031999150_1218429869,2015-09-28T17:05:22,1,170,2,683
1218429869,1074681564996835654_1218429869,2015-09-15T15:47:27,0,168,2,81
1218429869,1064535876422080813_1218429869,2015-09-01T15:49:47,0,180,12,822
1218429869,1059514008996682290_1218429869,2015-08-25T17:32:13,0,85,1,48
1218429869,1051455659856108526_1218429869,2015-08-14T14:41:43,0,51,0,142
1218429869,1041310065586083939_1218429869,2015-07-31T14:44:14,0,63,5,490
1218429869,1034114040148531304_1218429869,2015-07-21T16:27:01,0,71,4,54
1218429869,1029038250348256137_1218429869,2015-07-14T16:22:20,0,61,2,14
1218429869,1026130780038634344_1218429869,2015-07-10T16:05:42,0,71,8,65
1218429869,1021047825083669293_1218429869,2015-07-03T15:46:47,0,49,2,29
1218429869,1014505332674402854_1218429869,2015-06-24T15:08:01,0,60,21,578
1982181221,1134646979550452396_1982181221,2015-12-07T09:28:02,3,117,2,354
1982181221,1131170044635716494_1982181221,2015-12-02T14:19:59,3,191,7,388
1982181221,1080463449933420701_1982181221,2015-09-23T15:15:01,2,352,17,380
1982181221,1019630182976395640_1982181221,2015-07-01T16:50:11,0,880,96,16
1982181221,1016856071359371425_1982181221,2015-06-27T20:58:31,0,888,52,27
1982181221,1013049276094421938_1982181221,2015-06-22T14:55:06,0,941,55,155
1696294767,1126850470511018281_1696294767,2015-11-26T15:17:45,2,101,16,11
1696294767,1118276273669046622_1696294767,2015-11-14T19:22:21,3,154,23,24
1696294767,1113078664570503612_1696294767,2015-11-07T15:15:38,1,148,15,36
1696294767,1107704472647926224_1696294767,2015-10-31T05:18:04,2,161,12,22
1696294767,1095552712978367209_1696294767,2015-10-14T10:54:42,2,202,19,50
1696294767,1088476963494592666_1696294767,2015-10-04T16:36:27,2,176,8,39
1696294767,1081064597702214303_1696294767,2015-09-24T11:09:24,3,186,19,28
1696294767,1066650586994868542_1696294767,2015-09-04T13:51:20,3,239,19,19
1696294767,1043356409414714208_1696294767,2015-08-03T10:29:58,2,290,23,65
1696294767,1038392582516408930_1696294767,2015-07-27T14:07:43,3,299,12,22
1696294767,1005529590590505442_1696294767,2015-06-12T05:54:49,1,223,17,7
1696294767,993896698831602026_1696294767,2015-05-27T04:42:21,0,227,4,4
1696294767,986642239617401543_1696294767,2015-05-17T04:29:02,0,301,13,22
1488696690,1137783265744809706_1488696690,2015-12-11T17:19:16,1,53,22,24
1488696690,1128286465962962465_1488696690,2015-11-28T14:50:49,0,100,15,20
1488696690,1125277344598748967_1488696690,2015-11-24T11:12:14,0,84,25,20
1488696690,1113861428891774367_1488696690,2015-11-08T17:10:51,0,89,9,35
1488696690,1096214119584525322_1488696690,2015-10-15T08:48:48,0,115,11,22
1237651112,1132096835059541806_1237651112,2015-12-03T21:01:21,15,60,3,192
1237651112,1123845848742061979_1237651112,2015-11-22T11:48:06,0,72,13,233
1237651112,1108105592231257162_1237651112,2015-10-31T18:35:02,0,72,10,17
1237651112,1108079440603210857_1237651112,2015-10-31T17:43:04,0,71,12,755
1237651112,1087791967134377191_1237651112,2015-10-03T17:55:29,5,112,29,492
1237651112,1077976873475074012_1237651112,2015-09-20T04:54:38,0,114,10,216
1237651112,1046239892487627893_1237651112,2015-08-07T09:58:55,0,146,11,35
1237651112,1021785228014871861_1237651112,2015-07-04T16:11:52,2,164,23,430
1237651112,1021762784503883320_1237651112,2015-07-04T15:27:17,2,141,14,67
1237651112,995418082410325316_1237651112,2015-05-29T07:05:04,0,158,31,359
1237651112,979822608475317925_1237651112,2015-05-07T18:39:38,0,127,18,19
1237651112,975454881212097910_1237651112,2015-05-01T18:01:45,0,148,56,264
1237651112,967520159928509962_1237651112,2015-04-20T19:16:52,0,147,12,66
1237651112,953633931730707461_1237651112,2015-04-01T15:27:25,1,144,29,648
1237651112,952893038488807263_1237651112,2015-03-31T14:55:23,1,148,20,836
1237651112,952159318077171052_1237651112,2015-03-30T14:37:37,1,125,15,399
1237651112,942954272017966800_1237651112,2015-03-17T21:48:50,0,152,24,832
1237651112,935448552393499681_1237651112,2015-03-07T13:16:19,8,143,15,247
1237651112,926145853441271381_1237651112,2015-02-22T17:13:30,5,150,6,143
1237651112,907152759668696996_1237651112,2015-01-27T12:17:37,1,168,14,260
2312650342,1134869223034936396_2312650342,2015-12-07T16:49:35,0,51,3,10
1709112980,1120880397969692339_1709112980,2015-11-18T09:36:17,0,48,7,24
2313747813,1137587275306891712_2313747813,2015-12-11T10:49:52,0,119,0,209
2177103552,1138507424084755849_2177103552,2015-12-12T17:18:02,0,4,0,171
2177103552,1137608356466755568_2177103552,2015-12-11T11:31:45,0,7,1,3
2177103552,1136905181510206467_2177103552,2015-12-10T12:14:40,9,10,0,182
2177103552,1136733876563444943_2177103552,2015-12-10T06:34:19,0,6,0,66
2177103552,1136277497365103920_2177103552,2015-12-09T15:27:34,0,8,11,35
2177103552,1135665259029693562_2177103552,2015-12-08T19:11:10,13,14,1,2117
2177103552,1135660480593364990_2177103552,2015-12-08T19:01:40,9,8,1,213
2177103552,1132681404647703628_2177103552,2015-12-04T16:22:47,0,9,3,63
2177103552,1131367477791917127_2177103552,2015-12-02T20:52:14,6,8,0,397
2177103552,1129919408076457133_2177103552,2015-11-30T20:55:11,5,12,1,439
2177103552,1129918399136629910_2177103552,2015-11-30T20:53:11,2,20,0,893
2177103552,1129906623695259480_2177103552,2015-11-30T20:29:47,4,8,0,1942
2177103552,1129896833988396600_2177103552,2015-11-30T20:10:20,4,7,0,1697
2177103552,1129894640140912116_2177103552,2015-11-30T20:05:59,5,9,0,1255
2177103552,1129881312840615072_2177103552,2015-11-30T19:39:30,11,10,0,2162
2177103552,1129752004126017200_2177103552,2015-11-30T15:22:35,3,9,0,171
2177103552,1129638065329374327_2177103552,2015-11-30T11:36:12,5,8,0,193
2177103552,1127408438158526434_2177103552,2015-11-27T09:46:20,5,9,2,150
2177103552,1123100810272015964_2177103552,2015-11-21T11:07:51,10,12,1,352
2177103552,1121521716891715460_2177103552,2015-11-19T06:50:28,0,10,0,84
601745052,1081259601032172889_601745052,2015-09-24T17:36:50,3,72,22,20
601745052,1070338987958261665_601745052,2015-09-09T15:59:32,3,51,3,21
601745052,1069491295908583289_601745052,2015-09-08T11:55:19,5,54,0,25
601745052,1069414614057407899_601745052,2015-09-08T09:22:58,2,43,4,14
601745052,1060009085610546297_601745052,2015-08-26T09:55:51,9,51,0,44
601745052,1059413738307769693_601745052,2015-08-25T14:13:00,6,68,12,32
601745052,1059321540392309951_601745052,2015-08-25T11:09:49,13,44,0,72
601745052,1047162294368261209_601745052,2015-08-08T16:31:34,2,54,1,11
601745052,1046951346814637935_601745052,2015-08-08T09:32:27,1,44,0,5
601745052,1045817339787925007_601745052,2015-08-06T19:59:23,2,50,2,17
601745052,1039949918703245126_601745052,2015-07-29T17:41:52,2,55,2,19
601745052,1039237128371885270_601745052,2015-07-28T18:05:41,5,46,4,38
601745052,1036189226389002113_601745052,2015-07-24T13:10:03,4,46,2,21
601745052,972498373229729041_601745052,2015-04-27T16:07:41,12,62,16,67
601745052,963128988685882515_601745052,2015-04-14T17:52:24,13,79,10,83
601745052,937456914877437679_601745052,2015-03-10T07:46:34,9,65,6,53
601745052,932057891458831531_601745052,2015-03-02T20:59:40,11,53,6,65
601745052,923800160700519501_601745052,2015-02-19T11:33:02,8,55,1,51
601745052,923798090132018217_601745052,2015-02-19T11:28:55,7,54,1,36
601745052,907427418287953847_601745052,2015-01-27T21:23:19,9,51,0,47
2159100387,1138425610700722871_2159100387,2015-12-12T14:35:29,0,38,9,951
2159100387,1137827690980971078_2159100387,2015-12-11T18:47:32,0,56,30,1321
2159100387,1136941584114651934_2159100387,2015-12-10T13:27:00,0,59,35,890
2159100387,1136153749891715679_2159100387,2015-12-09T11:21:43,0,67,32,835
2159100387,1134723481087644252_2159100387,2015-12-07T12:00:01,0,122,34,483
2159100387,1134685334429635408_2159100387,2015-12-07T10:44:14,0,87,16,51
2159100387,1134318492364182141_2159100387,2015-12-06T22:35:23,0,91,83,506
2159100387,1133612442673615721_2159100387,2015-12-05T23:12:35,0,70,28,731
2159100387,1119568331981328575_2159100387,2015-11-16T14:09:27,0,73,37,562
2295970112,1138461482460235180_2295970112,2015-12-12T15:46:46,0,21,0,64
1593555730,1138291364946734676_1593555730,2015-12-12T10:08:46,0,112,0,5
1593555730,1138264148661726279_1593555730,2015-12-12T09:14:42,0,115,6,18
1954337610,1138213598660185721_1954337610,2015-12-12T07:34:16,26,69,5,3
1954337610,1134714456063397731_1954337610,2015-12-07T11:42:05,27,76,7,3
1954337610,1133227050629909980_1954337610,2015-12-05T10:26:53,27,112,4,3
1954337610,1129683224057400691_1954337610,2015-11-30T13:05:56,28,147,4,3
1954337610,1128119716190670715_1954337610,2015-11-28T09:19:31,27,170,14,3
1954337610,1127514294404566823_1954337610,2015-11-27T13:16:39,28,135,11,3
1954337610,1124649391851359529_1954337610,2015-11-23T14:24:36,27,213,8,3
1954337610,1123101101649350655_1954337610,2015-11-21T11:08:26,28,223,14,3
1954337610,1122365213185199871_1954337610,2015-11-20T10:46:21,27,120,6,3
1954337610,1119514040644193334_1954337610,2015-11-16T12:21:35,26,155,12,3
1954337610,1118016374735162489_1954337610,2015-11-14T10:45:59,27,183,7,3
1954337610,1117309570808073507_1954337610,2015-11-13T11:21:41,27,157,6,3
1954337610,1114535017614724937_1954337610,2015-11-09T15:29:09,26,180,5,3
1954337610,1112906177859603948_1954337610,2015-11-07T09:32:56,27,170,8,3
1954337610,1112233854299065781_1954337610,2015-11-06T11:17:09,26,200,12,3
1954337610,1110798993336094025_1954337610,2015-11-04T11:46:20,26,142,10,3
1954337610,1107886069751795178_1954337610,2015-10-31T11:18:52,28,158,7,3
1954337610,1107167766301429693_1954337610,2015-10-30T11:31:44,28,270,14,3
1954337610,1104322131072175307_1954337610,2015-10-26T13:17:58,26,326,17,3
1954337610,1102764802665139926_1954337610,2015-10-24T09:43:50,28,172,10,3
2321488352,1138546709152163137_2321488352,2015-12-12T18:36:06,0,1,0,10
2321488352,1138544316746327251_2321488352,2015-12-12T18:31:20,0,2,0,13
1604782820,1135240206449645444_1604782820,2015-12-08T05:06:40,23,144,1,16
1604782820,1134691983301547081_1604782820,2015-12-07T10:57:26,22,135,2,20
1604782820,1134538881416042019_1604782820,2015-12-07T05:53:15,22,162,3,25
1604782820,1129052913623897949_1604782820,2015-11-29T16:13:37,23,126,1,40
1604782820,1127708244868601842_1604782820,2015-11-27T19:42:00,20,148,1,24
1604782820,1126862368172414272_1604782820,2015-11-26T15:41:23,15,131,3,10
1604782820,1122947965161051319_1604782820,2015-11-21T06:04:10,22,241,7,195
1604782820,1118730550378239053_1604782820,2015-11-15T10:24:55,0,189,23,4
1604782820,1114197050656560570_1604782820,2015-11-09T04:17:40,24,142,11,46
1604782820,1112879247685064417_1604782820,2015-11-07T08:39:26,27,163,3,22
1604782820,1109160905065371224_1604782820,2015-11-02T05:31:45,20,133,1,29
1604782820,1108438156961388298_1604782820,2015-11-01T05:35:46,24,178,9,79
1604782820,1107806267388991070_1604782820,2015-10-31T08:40:19,30,143,18,17
1604782820,1107079079731664669_1604782820,2015-10-30T08:35:32,20,176,7,13
1604782820,1105547826691839225_1604782820,2015-10-28T05:53:12,21,152,5,50
1604782820,1104798267925600023_1604782820,2015-10-27T05:03:58,22,176,8,25
1604782820,1104452919596160683_1604782820,2015-10-26T17:37:49,22,139,7,40
1604782820,1104039982003917955_1604782820,2015-10-26T03:57:23,25,174,10,50
1604782820,1103559918351029739_1604782820,2015-10-25T12:03:35,29,150,6,21
1604782820,1103348611647542423_1604782820,2015-10-25T05:03:45,20,158,9,28
2277559190,1136706015161580689_2277559190,2015-12-10T05:38:58,0,169,6,45
2277559190,1133497697953742404_2277559190,2015-12-05T19:24:36,0,192,3,14
2277559190,1132346915799793345_2277559190,2015-12-04T05:18:13,0,209,2,32
2277559190,1130939338717232532_2277559190,2015-12-02T06:41:36,0,373,5,44
2277559190,1126985477547720612_2277559190,2015-11-26T19:45:59,0,338,10,65
2277559190,1125357298202541087_2277559190,2015-11-24T13:51:05,0,309,6,15
2294973379,1132673919886872922_2294973379,2015-12-04T16:07:54,0,81,3,10
2294973379,1129577687282930167_2294973379,2015-11-30T09:36:15,0,112,6,39
2294973379,1128403583473341379_2294973379,2015-11-28T18:43:31,0,118,13,100
1998432985,1132637560681441552_1998432985,2015-12-04T14:55:40,2,22,2,20
1998432985,1131046061019670576_1998432985,2015-12-02T10:13:39,3,24,4,26
1998432985,1127440637544540328_1998432985,2015-11-27T10:50:19,2,23,2,11
1998432985,1117159271129065923_1998432985,2015-11-13T06:23:04,2,25,2,9
1998432985,1112174051342592927_1998432985,2015-11-06T09:18:20,4,19,0,23
1998432985,1109319343515019609_1998432985,2015-11-02T10:46:32,2,21,0,12
1998432985,1103401756566399011_1998432985,2015-10-25T06:49:21,4,18,0,33
1998432985,1096951236687473390_1998432985,2015-10-16T09:13:19,2,18,0,14
1998432985,1094126230320360072_1998432985,2015-10-12T11:40:32,2,15,2,10
1998432985,1092033767006972546_1998432985,2015-10-09T14:23:11,1,15,1,5
1998432985,1087818219201145730_1998432985,2015-10-03T18:47:38,2,10,0,13
1609350399,1138440660417135585_1609350399,2015-12-12T15:05:24,0,248,4,1081
1609350399,1138229926177423910_1609350399,2015-12-12T08:06:42,0,353,15,923
1609350399,1138201720816812086_1609350399,2015-12-12T07:10:40,0,426,18,208
1609350399,1137847382734946743_1609350399,2015-12-11T19:26:39,0,403,21,141
1609350399,1137650679809459107_1609350399,2015-12-11T12:55:51,0,421,13,28
1609350399,1137490943591990018_1609350399,2015-12-11T07:38:28,0,422,10,183
1609350399,1136852697535103758_1609350399,2015-12-10T10:30:24,0,387,18,321
1609350399,1136796993814151944_1609350399,2015-12-10T08:39:43,0,470,27,200
1609350399,1136719760361669296_1609350399,2015-12-10T06:06:16,0,452,15,123
1609350399,1136335000959337194_1609350399,2015-12-09T17:21:49,0,417,98,203
1609350399,1136138989582304054_1609350399,2015-12-09T10:52:23,0,442,10,72
1609350399,1136010809630409536_1609350399,2015-12-09T06:37:43,0,465,4,231
1609350399,1135562008239162218_1609350399,2015-12-08T15:46:01,0,564,45,155
1609350399,1135421865167568944_1609350399,2015-12-08T11:07:35,0,926,46,119
1609350399,1135278325682815570_1609350399,2015-12-08T06:22:24,0,436,12,57
1609350399,1134872064625623831_1609350399,2015-12-07T16:55:14,0,440,16,280
1609350399,1134817391411609734_1609350399,2015-12-07T15:06:36,0,588,146,1052
1609350399,1134805168547054335_1609350399,2015-12-07T14:42:19,0,440,14,188
1609350399,1134587231169036603_1609350399,2015-12-07T07:29:19,0,368,21,107
1609350399,1134566873552535559_1609350399,2015-12-07T06:48:52,0,446,4,126
2315358403,1138372844673380385_2315358403,2015-12-12T12:50:39,0,39,5,59
2315358403,1138369621375923172_2315358403,2015-12-12T12:44:15,2,38,1,65
2315358403,1136394955451085253_2315358403,2015-12-09T19:20:56,0,41,0,505
2315358403,1135566557057200796_2315358403,2015-12-08T15:55:04,4,45,1,282
2315358403,1135555952992661913_2315358403,2015-12-08T15:34:00,0,40,0,170
2315358403,1135555004694081922_2315358403,2015-12-08T15:32:06,0,41,0,357
2315358403,1135554234108162417_2315358403,2015-12-08T15:30:35,2,41,1,507
2063511883,1137551081994023676_2063511883,2015-12-11T09:37:58,0,431,10,58
2063511883,1135739511974490666_2063511883,2015-12-08T21:38:42,0,457,6,202
2063511883,1134233253899497575_2063511883,2015-12-06T19:46:02,2,463,13,118
2063511883,1132056751288184917_2063511883,2015-12-03T19:41:42,0,463,5,173
2063511883,1126697676207649170_2063511883,2015-11-26T10:14:11,0,498,8,319
2063511883,1126274464357380681_2063511883,2015-11-25T20:13:20,1,556,11,119
2063511883,1124060501058089092_2063511883,2015-11-22T18:54:35,0,505,20,273
2063511883,1123376757976428860_2063511883,2015-11-21T20:16:06,1,555,16,265
2063511883,1122629856377270763_2063511883,2015-11-20T19:32:09,6,586,34,328
2063511883,1121949807605019327_2063511883,2015-11-19T21:01:01,0,525,8,231
2063511883,1121007061545350041_2063511883,2015-11-18T13:47:57,1,484,10,312
2063511883,1118754852141101365_2063511883,2015-11-15T11:13:12,0,592,44,418
2063511883,1118264352783037109_2063511883,2015-11-14T18:58:40,1,544,16,92
2063511883,1117222881254535458_2063511883,2015-11-13T08:29:27,0,544,14,130
2063511883,1106004715832701676_2063511883,2015-10-28T21:00:58,1,720,29,91
2063511883,1105739381645079047_2063511883,2015-10-28T12:13:47,1,779,87,163
2063511883,1105002287201087570_2063511883,2015-10-27T11:49:19,0,634,12,226
2063511883,1103832627457913130_2063511883,2015-10-25T21:05:24,0,604,34,984
2063511883,1101659292963795771_2063511883,2015-10-22T21:07:23,0,640,2,118
2063511883,1100223706310734124_2063511883,2015-10-20T21:35:08,0,599,13,249
2273896238,1138406298817355747_2273896238,2015-12-12T13:57:07,0,72,2,110
2273896238,1137869701147483295_2273896238,2015-12-11T20:11:00,0,99,24,34
2319015722,1138467133589245888_2319015722,2015-12-12T15:57:59,0,2,2,17
2214046525,1137616694833306112_2214046525,2015-12-11T11:48:19,4,22,10,26
2214046525,1136167065121970723_2214046525,2015-12-09T11:48:10,6,16,1,62
2214046525,1136071808560650329_2214046525,2015-12-09T08:38:54,3,17,2,143
2214046525,1134767203285457257_2214046525,2015-12-07T13:26:53,18,27,2,329
2214046525,1134454665771473191_2214046525,2015-12-07T03:05:56,1,28,1,9
2214046525,1134446291130505304_2214046525,2015-12-07T02:49:18,3,26,0,41
2214046525,1134445259583379519_2214046525,2015-12-07T02:47:15,3,28,2,129
2214046525,1132739539284515220_2214046525,2015-12-04T18:18:17,2,29,2,26
2214046525,1131631145312049189_2214046525,2015-12-03T05:36:06,3,26,2,52
2214046525,1131601911474543098_2214046525,2015-12-03T04:38:01,0,19,0,2
2214046525,1128996687576554151_2214046525,2015-11-29T14:21:54,4,32,3,90
2214046525,1128995208505580141_2214046525,2015-11-29T14:18:58,3,27,4,41
2267320036,1134378441106298671_2267320036,2015-12-07T00:34:29,0,29,2,19
2267320036,1133317057404769291_2267320036,2015-12-05T13:25:42,0,33,1,25
2267320036,1132067241198655058_2267320036,2015-12-03T20:02:33,0,32,8,56
1938135508,1124764654158476363_1938135508,2015-11-23T18:13:36,0,79,30,44
1938135508,1105606472010037151_1938135508,2015-10-28T07:49:43,0,101,14,31
1938135508,1101162634134680641_1938135508,2015-10-22T04:40:37,0,93,5,4
1165361747,1138461136834482541_1165361747,2015-12-12T15:46:05,0,19,2,141
1165361747,1136970599832965990_1165361747,2015-12-10T14:24:39,0,29,9,27
1165361747,1136967395292435207_1165361747,2015-12-10T14:18:17,2,31,0,16
1165361747,1136966823399084781_1165361747,2015-12-10T14:17:08,8,25,0,52
1165361747,1136964840751583934_1165361747,2015-12-10T14:13:12,0,24,4,37
1165361747,1135470617451778173_1165361747,2015-12-08T12:44:27,0,25,13,32
1165361747,1132428699289473330_1165361747,2015-12-04T08:00:42,2,27,7,92
1165361747,1130578227972755505_1165361747,2015-12-01T18:44:09,0,26,0,76
1165361747,1128455000840426440_1165361747,2015-11-28T20:25:40,7,38,1,66
1165361747,1121549857683362425_1165361747,2015-11-19T07:46:23,9,32,6,61
1165361747,1121547623964824158_1165361747,2015-11-19T07:41:57,8,38,6,60
1165361747,1121545576313999939_1165361747,2015-11-19T07:37:53,7,24,3,200
1165361747,1121543467359228460_1165361747,2015-11-19T07:33:41,12,18,0,87
1165361747,1121541764924789262_1165361747,2015-11-19T07:30:18,14,24,2,103
1165361747,1120345651588846562_1165361747,2015-11-17T15:53:50,0,24,0,3
1165361747,1117344315289064199_1165361747,2015-11-13T12:30:43,3,32,16,16
1165361747,1113592513573900888_1165361747,2015-11-08T08:16:34,8,32,8,125
1165361747,1101632285127168260_1165361747,2015-10-22T20:13:43,6,31,5,138
1165361747,1101629745442541755_1165361747,2015-10-22T20:08:41,1,21,4,41
1165361747,1101628903377293469_1165361747,2015-10-22T20:07:00,3,26,6,47
2307857356,1138540705885771406_2307857356,2015-12-12T18:24:10,1,57,0,3
2307857356,1138520450996164547_2307857356,2015-12-12T17:43:55,0,75,2,28
2307857356,1138296911345014293_2307857356,2015-12-12T10:19:47,0,138,2,76
2307857356,1136976938920104966_2307857356,2015-12-10T14:37:14,0,173,12,382
2307857356,1136445240885171283_2307857356,2015-12-09T21:00:51,0,191,11,2
2307857356,1136346118375134646_2307857356,2015-12-09T17:43:55,1,140,2,9
2307857356,1136020065563760128_2307857356,2015-12-09T06:56:06,0,149,1,41
2307857356,1134113114537907864_2307857356,2015-12-06T15:47:20,0,138,0,108
2307857356,1133939052708681529_2307857356,2015-12-06T10:01:30,0,143,7,23
2307857356,1132662281371703017_2307857356,2015-12-04T15:44:47,0,161,1,143
2307857356,1132487079832639026_2307857356,2015-12-04T09:56:41,0,165,15,14
2307857356,1131994180560934694_2307857356,2015-12-03T17:37:23,0,187,17,135
2279535468,1138554844840678760_2279535468,2015-12-12T18:52:15,0,89,15,2
2279535468,1138424668433634327_2279535468,2015-12-12T14:33:37,0,445,1,24
2210183873,1134197518322404348_2210183873,2015-12-06T18:35:02,0,101,8,11
1587305588,1137904390414873676_1587305588,2015-12-11T21:19:55,22,118,3,33
1587305588,1135637482927896043_1587305588,2015-12-08T18:15:59,1,130,8,203
1587305588,1132543197873518331_1587305588,2015-12-04T11:48:11,22,143,1,122
1587305588,1127674461366597475_1587305588,2015-11-27T18:34:53,1,159,11,53
1587305588,1122598910901695553_1587305588,2015-11-20T18:30:40,25,173,5,176
1587305588,1118952375857001881_1587305588,2015-11-15T17:45:39,23,152,7,81
1587305588,1115346428941121419_1587305588,2015-11-10T18:21:17,23,169,15,18
1587305588,1111021336325076811_1587305588,2015-11-04T19:08:05,1,197,14,171
1587305588,1105243002215413735_1587305588,2015-10-27T19:47:34,29,163,6,285
1587305588,1093619043350950985_1587305588,2015-10-11T18:52:50,24,154,7,108
1587305588,1091465198244017980_1587305588,2015-10-08T19:33:32,23,155,6,38
1587305588,1090702370000156494_1587305588,2015-10-07T18:17:56,25,172,13,282
1587305588,1087838103253104166_1587305588,2015-10-03T19:27:09,23,163,2,34
1587305588,1086415550240339791_1587305588,2015-10-01T20:20:47,24,151,3,79
1587305588,1085482486630790920_1587305588,2015-09-30T13:26:57,24,159,7,82
1587305588,1083264549631112730_1587305588,2015-09-27T12:00:19,1,149,0,327
1587305588,1081247633936824219_1587305588,2015-09-24T17:13:03,24,161,8,257
1587305588,1079057868164511578_1587305588,2015-09-21T16:42:23,0,148,108,73
1587305588,1078408622721546148_1587305588,2015-09-20T19:12:27,25,160,10,51
1587305588,1077046701577549594_1587305588,2015-09-18T22:06:33,2,166,15,187
1076499526,1137191576205180747_1076499526,2015-12-10T21:43:41,18,44,14,172
1076499526,1136940721124064467_1076499526,2015-12-10T13:25:17,12,38,0,135
1076499526,1136461101429866255_1076499526,2015-12-09T21:32:22,11,59,2,197
1076499526,1134989403153153664_1076499526,2015-12-07T20:48:22,11,42,2,91
1076499526,1134694416796532433_1076499526,2015-12-07T11:02:16,8,48,0,105
1076499526,1134009530255327022_1076499526,2015-12-06T12:21:32,7,42,12,131
1076499526,1132617221966052405_1076499526,2015-12-04T14:15:15,10,60,13,303
1076499526,1131145852698935104_1076499526,2015-12-02T13:31:55,10,49,4,237
1076499526,1131031502776614261_1076499526,2015-12-02T09:44:43,8,58,0,175
1076499526,1130388887613915002_1076499526,2015-12-01T12:27:57,12,52,1,151
1076499526,1129120884284898911_1076499526,2015-11-29T18:28:40,4,49,4,216
1076499526,1127663443143737227_1076499526,2015-11-27T18:12:59,14,65,11,188
1076499526,1124883657958800997_1076499526,2015-11-23T22:10:03,11,65,10,233
1076499526,1124057797882199226_1076499526,2015-11-22T18:49:13,4,55,11,312
1076499526,1120033981736598536_1076499526,2015-11-17T05:34:36,20,68,6,392
1076499526,1113521163055054162_1076499526,2015-11-08T05:54:48,16,80,5,164
1076499526,1107982457929907308_1076499526,2015-10-31T14:30:23,21,66,6,282
1076499526,1102847440614505776_1076499526,2015-10-24T12:28:01,15,89,23,339
1076499526,1102802787223649542_1076499526,2015-10-24T10:59:18,18,83,10,219
1076499526,1102061031901282079_1076499526,2015-10-23T10:25:34,17,60,5,291
2038655593,1129036566304999536_2038655593,2015-11-29T15:41:08,0,7,0,43
2038655593,1129009169572645016_2038655593,2015-11-29T14:46:42,0,7,2,20
2038655593,1030839047419415293_2038655593,2015-07-17T04:00:12,0,10,3,18
2038655593,1029007463103941381_2038655593,2015-07-14T15:21:10,0,11,0,4
2038655593,1028906212739599351_2038655593,2015-07-14T12:00:00,0,16,15,24
2038655593,1028898747952220875_2038655593,2015-07-14T11:45:10,0,12,0,61
2264603086,1135729734700777288_2264603086,2015-12-08T21:19:16,2,218,1,415
2264603086,1131824047948054017_2264603086,2015-12-03T11:59:22,4,415,0,188
2264603086,1131389199672425563_2264603086,2015-12-02T21:35:24,3,367,0,157
2264603086,1115346252254428941_2264603086,2015-11-10T18:20:56,3,422,17,105
2215905312,1137644851270313472_2215905312,2015-12-11T12:44:16,7,172,15,411
2240169902,1137985080448032548_2240169902,2015-12-12T00:00:14,23,69,5,338
2240169902,1136172409222372548_2240169902,2015-12-09T11:58:47,27,165,19,369
2240169902,1136146921569427127_2240169902,2015-12-09T11:08:09,0,99,5,21
2240169902,1134937928230543232_2240169902,2015-12-07T19:06:05,24,167,5,362
